Trial,Eccentricity (degrees),Reaction Time (s),Direction,Color,Correctness,1/2/3 Colors,Name,Attention,Circle Size (degrees)
391,5,0.5236357,0,"[255, 255, 0]",1,2,B,Covert,4
392,5,0.4272276,0,"[255, 255, 0]",1,2,B,Covert,4
393,5,0.3859412,0,"[255, 255, 0]",1,2,B,Covert,4
394,5,0.3411584,0,"[255, 255, 0]",1,2,B,Covert,4
395,5,0.3462421,0,"[255, 255, 0]",1,2,B,Covert,4
396,5,0.6125257,2,"[0, 0, 255]",1,2,B,Covert,4
397,5,0.6259637,2,"[0, 0, 255]",1,2,B,Covert,4
398,5,0.4832373,2,"[0, 0, 255]",1,2,B,Covert,4
399,5,0.4287053,2,"[0, 0, 255]",1,2,B,Covert,4
400,5,0.4809688,2,"[0, 0, 255]",1,2,B,Covert,4
401,5,0.4596066,2,"[0, 0, 255]",1,2,B,Covert,4
402,5,0.4001952,2,"[0, 0, 255]",1,2,B,Covert,4
403,5,0.3395846,2,"[0, 0, 255]",1,2,B,Covert,4
404,5,0.5378469,2,"[255, 255, 0]",1,2,B,Covert,4
405,5,0.435652,2,"[255, 255, 0]",1,2,B,Covert,4
406,5,0.3745412,2,"[255, 255, 0]",1,2,B,Covert,4
407,5,0.3877846,2,"[255, 255, 0]",1,2,B,Covert,4
408,10,0.5304597,0,"[0, 0, 255]",1,2,B,Covert,4
409,10,0.4718314,0,"[0, 0, 255]",1,2,B,Covert,4
410,10,0.4002813,0,"[0, 0, 255]",1,2,B,Covert,4
411,10,0.4206289,0,"[0, 0, 255]",1,2,B,Covert,4
412,10,0.4358421,0,"[0, 0, 255]",1,2,B,Covert,4
413,10,0.3810396,0,"[0, 0, 255]",1,2,B,Covert,4
414,10,0.3735553,0,"[0, 0, 255]",1,2,B,Covert,4
415,10,0.3432988,0,"[0, 0, 255]",1,2,B,Covert,4
416,10,0.4101499,0,"[255, 255, 0]",1,2,B,Covert,4
417,10,0.4585054,0,"[255, 255, 0]",1,2,B,Covert,4
418,10,0.3619253,0,"[255, 255, 0]",1,2,B,Covert,4
419,10,0.3852683,0,"[255, 255, 0]",1,2,B,Covert,4
420,10,0.5439291,2,"[0, 0, 255]",1,2,B,Covert,4
421,10,0.4498265,2,"[0, 0, 255]",1,2,B,Covert,4
422,10,0.3967646,2,"[0, 0, 255]",1,2,B,Covert,4
423,10,0.4153808,2,"[0, 0, 255]",1,2,B,Covert,4
424,10,0.5245911,2,"[255, 255, 0]",1,2,B,Covert,4
425,10,0.5016774,2,"[255, 255, 0]",1,2,B,Covert,4
426,10,0.4492104,2,"[255, 255, 0]",1,2,B,Covert,4
427,10,0.4256928,2,"[255, 255, 0]",1,2,B,Covert,4
428,10,0.4265827,2,"[255, 255, 0]",1,2,B,Covert,4
429,10,0.3567146,2,"[255, 255, 0]",1,2,B,Covert,4
430,10,0.3918919,2,"[255, 255, 0]",1,2,B,Covert,4
431,10,0.3749758,2,"[255, 255, 0]",1,2,B,Covert,4
432,15,0.6023832,0,"[0, 0, 255]",1,2,B,Covert,4
433,15,0.4664272,0,"[0, 0, 255]",1,2,B,Covert,4
434,15,0.4184256,0,"[0, 0, 255]",1,2,B,Covert,4
435,15,0.4294735,0,"[0, 0, 255]",1,2,B,Covert,4
436,15,0.4037163,0,"[0, 0, 255]",1,2,B,Covert,4
437,15,0.3905966,0,"[0, 0, 255]",1,2,B,Covert,4
438,15,0.4274939,0,"[0, 0, 255]",1,2,B,Covert,4
439,15,0.4736547,0,"[255, 255, 0]",1,2,B,Covert,4
440,15,0.4175321,0,"[255, 255, 0]",1,2,B,Covert,4
441,15,0.3657219,0,"[255, 255, 0]",1,2,B,Covert,4
442,15,0.3645555,0,"[255, 255, 0]",1,2,B,Covert,4
443,15,0.2769795,0,"[255, 255, 0]",1,2,B,Covert,4
444,15,0.4329361,2,"[0, 0, 255]",1,2,B,Covert,4
445,15,0.444536,2,"[0, 0, 255]",1,2,B,Covert,4
446,15,0.4095248,2,"[0, 0, 255]",1,2,B,Covert,4
447,15,0.3308432,2,"[0, 0, 255]",1,2,B,Covert,4
448,15,0.3246642,2,"[0, 0, 255]",1,2,B,Covert,4
449,15,0.5644233,2,"[255, 255, 0]",1,2,B,Covert,4
450,15,0.4461046,2,"[255, 255, 0]",1,2,B,Covert,4
451,15,0.4137218,2,"[255, 255, 0]",1,2,B,Covert,4
452,15,0.3365666,2,"[255, 255, 0]",1,2,B,Covert,4
453,15,0.4172163,2,"[255, 255, 0]",1,2,B,Covert,4
454,15,0.327782,2,"[255, 255, 0]",1,2,B,Covert,4
455,15,0.3323937,2,"[255, 255, 0]",1,2,B,Covert,4
456,20,0.448936,2,"[0, 0, 255]",0,2,B,Covert,4
457,20,0.443826,0,"[0, 0, 255]",1,2,B,Covert,4
458,20,0.4157588,0,"[0, 0, 255]",1,2,B,Covert,4
459,20,0.3991354,0,"[0, 0, 255]",1,2,B,Covert,4
460,20,0.3161609,0,"[0, 0, 255]",1,2,B,Covert,4
461,20,0.3399697,0,"[0, 0, 255]",1,2,B,Covert,4
462,20,0.467114,0,"[255, 255, 0]",1,2,B,Covert,4
463,20,0.417504,0,"[255, 255, 0]",1,2,B,Covert,4
464,20,0.413011,0,"[255, 255, 0]",1,2,B,Covert,4
465,20,0.3713868,0,"[255, 255, 0]",1,2,B,Covert,4
466,20,0.3423381,0,"[255, 255, 0]",1,2,B,Covert,4
467,20,0.4044576,0,"[255, 255, 0]",1,2,B,Covert,4
468,20,0.327148,0,"[255, 255, 0]",1,2,B,Covert,4
469,20,0.5261427,2,"[0, 0, 255]",1,2,B,Covert,4
470,20,0.455979,2,"[0, 0, 255]",1,2,B,Covert,4
471,20,0.3991097,2,"[0, 0, 255]",1,2,B,Covert,4
472,20,0.4846931,2,"[255, 255, 0]",1,2,B,Covert,4
473,20,0.411226,2,"[255, 255, 0]",1,2,B,Covert,4
474,20,0.4176727,2,"[255, 255, 0]",1,2,B,Covert,4
475,20,0.4266333,2,"[255, 255, 0]",1,2,B,Covert,4
476,20,0.3446526,2,"[255, 255, 0]",1,2,B,Covert,4
477,20,0.3621851,2,"[255, 255, 0]",1,2,B,Covert,4
478,20,0.3636748,2,"[255, 255, 0]",1,2,B,Covert,4
479,20,0.3251469,2,"[255, 255, 0]",1,2,B,Covert,4
480,25,0.8429888,2,"[0, 0, 255]",0,2,B,Covert,4
481,25,0.4222044,0,"[0, 0, 255]",1,2,B,Covert,4
482,25,0.4250366,0,"[0, 0, 255]",1,2,B,Covert,4
483,25,0.3800724,0,"[0, 0, 255]",1,2,B,Covert,4
484,25,0.2680155,0,"[0, 0, 255]",1,2,B,Covert,4
485,25,0.6056877,0,"[255, 255, 0]",1,2,B,Covert,4
486,25,0.4041782,0,"[255, 255, 0]",1,2,B,Covert,4
487,25,0.3367765,0,"[255, 255, 0]",1,2,B,Covert,4
488,25,0.3675929,0,"[255, 255, 0]",1,2,B,Covert,4
489,25,0.386842,0,"[255, 255, 0]",1,2,B,Covert,4
490,25,0.3525441,0,"[255, 255, 0]",1,2,B,Covert,4
491,25,0.2972624,0,"[255, 255, 0]",1,2,B,Covert,4
492,25,0.2979492,0,"[255, 255, 0]",1,2,B,Covert,4
493,25,0.451158,2,"[0, 0, 255]",1,2,B,Covert,4
494,25,0.4187132,2,"[0, 0, 255]",1,2,B,Covert,4
495,25,0.4034767,2,"[0, 0, 255]",1,2,B,Covert,4
496,25,0.4184728,2,"[0, 0, 255]",1,2,B,Covert,4
497,25,0.3988421,2,"[0, 0, 255]",1,2,B,Covert,4
498,25,0.3726064,2,"[0, 0, 255]",1,2,B,Covert,4
499,25,0.3733765,2,"[0, 0, 255]",1,2,B,Covert,4
500,25,0.4561188,2,"[255, 255, 0]",1,2,B,Covert,4
501,25,0.3787965,2,"[255, 255, 0]",1,2,B,Covert,4
502,25,0.4044522,2,"[255, 255, 0]",1,2,B,Covert,4
503,25,0.2988369,2,"[255, 255, 0]",1,2,B,Covert,4
504,30,0.3914401,2,"[255, 255, 0]",0,2,B,Covert,4
505,30,0.4373678,0,"[0, 0, 255]",1,2,B,Covert,4
506,30,0.4575292,0,"[0, 0, 255]",1,2,B,Covert,4
507,30,0.4270322,0,"[0, 0, 255]",1,2,B,Covert,4
508,30,0.4026626,0,"[0, 0, 255]",1,2,B,Covert,4
509,30,0.3644047,0,"[0, 0, 255]",1,2,B,Covert,4
510,30,0.3593694,0,"[0, 0, 255]",1,2,B,Covert,4
511,30,0.4425814,0,"[255, 255, 0]",1,2,B,Covert,4
512,30,0.4477154,0,"[255, 255, 0]",1,2,B,Covert,4
513,30,0.3978309,0,"[255, 255, 0]",1,2,B,Covert,4
514,30,0.3492021,0,"[255, 255, 0]",1,2,B,Covert,4
515,30,0.3943051,0,"[255, 255, 0]",1,2,B,Covert,4
516,30,0.2654634,0,"[255, 255, 0]",1,2,B,Covert,4
517,30,0.579311,2,"[0, 0, 255]",1,2,B,Covert,4
518,30,0.4398685,2,"[0, 0, 255]",1,2,B,Covert,4
519,30,0.4490544,2,"[0, 0, 255]",1,2,B,Covert,4
520,30,0.4427261,2,"[0, 0, 255]",1,2,B,Covert,4
521,30,0.4183274,2,"[0, 0, 255]",1,2,B,Covert,4
522,30,0.4057518,2,"[0, 0, 255]",1,2,B,Covert,4
523,30,0.4998391,2,"[255, 255, 0]",1,2,B,Covert,4
524,30,0.4581334,2,"[255, 255, 0]",1,2,B,Covert,4
525,30,0.4024239,2,"[255, 255, 0]",1,2,B,Covert,4
526,30,0.3662313,2,"[255, 255, 0]",1,2,B,Covert,4
527,30,0.360253,2,"[255, 255, 0]",1,2,B,Covert,4
528,35,0.3314038,0,"[255, 255, 0]",0,2,B,Covert,4
529,35,0.598221,0,"[0, 0, 255]",1,2,B,Covert,4
530,35,0.5504399,0,"[0, 0, 255]",1,2,B,Covert,4
531,35,0.5600885,0,"[0, 0, 255]",1,2,B,Covert,4
532,35,0.4568841,0,"[0, 0, 255]",1,2,B,Covert,4
533,35,0.3929125,0,"[0, 0, 255]",1,2,B,Covert,4
534,35,0.4644339,0,"[255, 255, 0]",1,2,B,Covert,4
535,35,0.4841938,0,"[255, 255, 0]",1,2,B,Covert,4
536,35,0.4268913,0,"[255, 255, 0]",1,2,B,Covert,4
537,35,0.4531779,0,"[255, 255, 0]",1,2,B,Covert,4
538,35,0.3842875,0,"[255, 255, 0]",1,2,B,Covert,4
539,35,0.3764395,0,"[255, 255, 0]",1,2,B,Covert,4
540,35,0.4826764,2,"[0, 0, 255]",1,2,B,Covert,4
541,35,0.4915199,2,"[0, 0, 255]",1,2,B,Covert,4
542,35,0.4431265,2,"[0, 0, 255]",1,2,B,Covert,4
543,35,0.4613719,2,"[0, 0, 255]",1,2,B,Covert,4
544,35,0.3835138,2,"[0, 0, 255]",1,2,B,Covert,4
545,35,0.4147678,2,"[0, 0, 255]",1,2,B,Covert,4
546,35,0.5203078,2,"[255, 255, 0]",1,2,B,Covert,4
547,35,0.5080688,2,"[255, 255, 0]",1,2,B,Covert,4
548,35,0.5199086,2,"[255, 255, 0]",1,2,B,Covert,4
549,35,0.4459098,2,"[255, 255, 0]",1,2,B,Covert,4
550,35,0.3222384,2,"[255, 255, 0]",1,2,B,Covert,4
551,35,0.3010069,2,"[255, 255, 0]",1,2,B,Covert,4
552,40,0.3321929,0,"[0, 0, 255]",1,2,B,Covert,4
553,40,0.3535603,0,"[0, 0, 255]",1,2,B,Covert,4
554,40,0.3934084,0,"[0, 0, 255]",1,2,B,Covert,4
555,40,0.3902933,0,"[0, 0, 255]",1,2,B,Covert,4
556,40,0.4119048,0,"[0, 0, 255]",1,2,B,Covert,4
557,40,0.4157261,0,"[0, 0, 255]",1,2,B,Covert,4
558,40,0.3201186,0,"[255, 0, 0]",1,2,B,Covert,4
559,40,0.3421338,0,"[255, 0, 0]",1,2,B,Covert,4
560,40,0.3755719,0,"[255, 0, 0]",1,2,B,Covert,4
561,40,0.4327832,0,"[255, 0, 0]",1,2,B,Covert,4
562,40,0.4306129,0,"[255, 0, 0]",1,2,B,Covert,4
563,40,0.3121767,0,"[255, 255, 0]",1,2,B,Covert,4
564,40,0.3430198,0,"[255, 255, 0]",1,2,B,Covert,4
565,40,0.398299,0,"[255, 255, 0]",1,2,B,Covert,4
566,40,0.3273938,2,"[0, 0, 255]",1,2,B,Covert,4
567,40,0.3612119,2,"[0, 0, 255]",1,2,B,Covert,4
568,40,0.3667838,2,"[0, 0, 255]",1,2,B,Covert,4
569,40,0.3488273,2,"[0, 0, 255]",1,2,B,Covert,4
570,40,0.4430554,2,"[0, 0, 255]",1,2,B,Covert,4
571,40,0.4402074,2,"[0, 0, 255]",1,2,B,Covert,4
572,40,0.3259012,2,"[255, 255, 0]",1,2,B,Covert,4
573,40,0.4406071,2,"[255, 255, 0]",1,2,B,Covert,4
574,40,0.3979825,2,"[255, 255, 0]",1,2,B,Covert,4
575,40,0.4543026,2,"[255, 255, 0]",1,2,B,Covert,4
576,40,0.4821597,2,"[255, 255, 0]",1,2,B,Covert,4
577,0,0.4021841,0,"[255, 0, 0]",0,3,B,Covert,4
578,0,0.4898234,0,"[255, 255, 0]",0,3,B,Covert,4
579,0,0.237671,2,"[0, 0, 255]",0,3,B,Covert,4
580,0,0.443494,2,"[255, 0, 0]",0,3,B,Covert,4
581,0,0.3714263,2,"[255, 0, 0]",0,3,B,Covert,4
582,0,0.3450514,0,"[0, 0, 255]",1,3,B,Covert,4
583,0,0.4073422,0,"[0, 0, 255]",1,3,B,Covert,4
584,0,0.3472548,0,"[0, 0, 255]",1,3,B,Covert,4
585,0,0.3705053,0,"[0, 0, 255]",1,3,B,Covert,4
586,0,0.4408237,0,"[255, 0, 0]",1,3,B,Covert,4
587,0,0.390386,0,"[255, 0, 0]",1,3,B,Covert,4
588,0,0.3777655,0,"[255, 0, 0]",1,3,B,Covert,4
589,0,0.253374,0,"[255, 0, 0]",1,3,B,Covert,4
590,0,0.3827147,0,"[255, 255, 0]",1,3,B,Covert,4
591,0,0.2341825,0,"[255, 255, 0]",1,3,B,Covert,4
592,0,0.2077651,0,"[255, 255, 0]",1,3,B,Covert,4
593,0,0.229214,0,"[255, 255, 0]",1,3,B,Covert,4
594,0,0.261877,0,"[255, 255, 0]",1,3,B,Covert,4
595,0,0.4620315,2,"[0, 0, 255]",1,3,B,Covert,4
596,0,0.3527528,2,"[0, 0, 255]",1,3,B,Covert,4
597,0,0.3353443,2,"[0, 0, 255]",1,3,B,Covert,4
598,0,0.2917214,2,"[0, 0, 255]",1,3,B,Covert,4
599,0,0.345248,2,"[255, 0, 0]",1,3,B,Covert,4
600,0,0.3281683,2,"[255, 0, 0]",1,3,B,Covert,4
601,0,0.3170634,2,"[255, 0, 0]",1,3,B,Covert,4
602,0,0.3282784,2,"[255, 0, 0]",1,3,B,Covert,4
603,0,0.3192543,2,"[255, 255, 0]",1,3,B,Covert,4
604,0,0.2395633,2,"[255, 255, 0]",1,3,B,Covert,4
605,0,0.2610124,2,"[255, 255, 0]",1,3,B,Covert,4
606,0,0.224848,2,"[255, 255, 0]",1,3,B,Covert,4
607,5,0.2288123,0,"[0, 0, 255]",0,3,B,Covert,4
608,5,0.4468551,2,"[0, 0, 255]",0,3,B,Covert,4
609,5,0.2151193,2,"[0, 0, 255]",0,3,B,Covert,4
610,5,0.3647908,2,"[255, 0, 0]",0,3,B,Covert,4
611,5,0.4030231,0,"[0, 0, 255]",1,3,B,Covert,4
612,5,0.3532578,0,"[0, 0, 255]",1,3,B,Covert,4
613,5,0.3473013,0,"[0, 0, 255]",1,3,B,Covert,4
614,5,0.3517987,0,"[255, 0, 0]",1,3,B,Covert,4
615,5,0.3391762,0,"[255, 0, 0]",1,3,B,Covert,4
616,5,0.2747659,0,"[255, 0, 0]",1,3,B,Covert,4
617,5,0.262622,0,"[255, 0, 0]",1,3,B,Covert,4
618,5,0.4151936,0,"[255, 255, 0]",1,3,B,Covert,4
619,5,0.3621621,0,"[255, 255, 0]",1,3,B,Covert,4
620,5,0.3830396,0,"[255, 255, 0]",1,3,B,Covert,4
621,5,0.2900553,0,"[255, 255, 0]",1,3,B,Covert,4
622,5,0.2812956,0,"[255, 255, 0]",1,3,B,Covert,4
623,5,0.2542493,0,"[255, 255, 0]",1,3,B,Covert,4
624,5,0.2134857,0,"[255, 255, 0]",1,3,B,Covert,4
625,5,0.3675399,2,"[0, 0, 255]",1,3,B,Covert,4
626,5,0.275044,2,"[0, 0, 255]",1,3,B,Covert,4
627,5,0.3963317,2,"[255, 0, 0]",1,3,B,Covert,4
628,5,0.4559937,2,"[255, 0, 0]",1,3,B,Covert,4
629,5,0.3567842,2,"[255, 0, 0]",1,3,B,Covert,4
630,5,0.3229439,2,"[255, 0, 0]",1,3,B,Covert,4
631,5,0.2924795,2,"[255, 0, 0]",1,3,B,Covert,4
632,5,0.3410036,2,"[255, 0, 0]",1,3,B,Covert,4
633,5,0.3587755,2,"[255, 255, 0]",1,3,B,Covert,4
634,5,0.3062491,2,"[255, 255, 0]",1,3,B,Covert,4
635,5,0.2825228,2,"[255, 255, 0]",1,3,B,Covert,4
636,5,0.1822893,2,"[255, 255, 0]",1,3,B,Covert,4
637,10,0.2788358,0,"[0, 0, 255]",0,3,B,Covert,4
638,10,0.3041832,0,"[255, 0, 0]",0,3,B,Covert,4
639,10,0.3474487,0,"[255, 255, 0]",0,3,B,Covert,4
640,10,0.5082629,2,"[0, 0, 255]",0,3,B,Covert,4
641,10,0.4688122,0,"[0, 0, 255]",1,3,B,Covert,4
642,10,0.3917141,0,"[0, 0, 255]",1,3,B,Covert,4
643,10,0.4010008,0,"[0, 0, 255]",1,3,B,Covert,4
644,10,0.3383837,0,"[0, 0, 255]",1,3,B,Covert,4
645,10,0.3626029,0,"[0, 0, 255]",1,3,B,Covert,4
646,10,0.3605941,0,"[255, 0, 0]",1,3,B,Covert,4
647,10,0.3161378,0,"[255, 0, 0]",1,3,B,Covert,4
648,10,0.2629376,0,"[255, 0, 0]",1,3,B,Covert,4
649,10,0.3288832,0,"[255, 255, 0]",1,3,B,Covert,4
650,10,0.3162075,0,"[255, 255, 0]",1,3,B,Covert,4
651,10,0.303582,0,"[255, 255, 0]",1,3,B,Covert,4
652,10,0.2760545,0,"[255, 255, 0]",1,3,B,Covert,4
653,10,3.3886882,2,"[0, 0, 255]",1,3,B,Covert,4
654,10,0.4168069,2,"[0, 0, 255]",1,3,B,Covert,4
655,10,0.4012385,2,"[0, 0, 255]",1,3,B,Covert,4
656,10,0.3552861,2,"[0, 0, 255]",1,3,B,Covert,4
657,10,0.3681806,2,"[255, 0, 0]",1,3,B,Covert,4
658,10,0.4120487,2,"[255, 0, 0]",1,3,B,Covert,4
659,10,0.3383888,2,"[255, 0, 0]",1,3,B,Covert,4
660,10,0.3287,2,"[255, 0, 0]",1,3,B,Covert,4
661,10,0.3006833,2,"[255, 0, 0]",1,3,B,Covert,4
662,10,0.2316412,2,"[255, 0, 0]",1,3,B,Covert,4
663,10,0.4353657,2,"[255, 255, 0]",1,3,B,Covert,4
664,10,0.3528196,2,"[255, 255, 0]",1,3,B,Covert,4
665,10,0.3314816,2,"[255, 255, 0]",1,3,B,Covert,4
666,10,0.2635694,2,"[255, 255, 0]",1,3,B,Covert,4
667,15,0.2803928,0,"[0, 0, 255]",0,3,B,Covert,4
668,15,0.2695076,0,"[0, 0, 255]",0,3,B,Covert,4
669,15,0.3216687,0,"[255, 255, 0]",0,3,B,Covert,4
670,15,0.295286,2,"[0, 0, 255]",0,3,B,Covert,4
671,15,0.1724766,2,"[255, 255, 0]",0,3,B,Covert,4
672,15,0.4857209,0,"[0, 0, 255]",1,3,B,Covert,4
673,15,0.3828827,0,"[0, 0, 255]",1,3,B,Covert,4
674,15,0.355237,0,"[0, 0, 255]",1,3,B,Covert,4
675,15,0.4001737,0,"[255, 0, 0]",1,3,B,Covert,4
676,15,0.3714333,0,"[255, 0, 0]",1,3,B,Covert,4
677,15,0.317343,0,"[255, 0, 0]",1,3,B,Covert,4
678,15,0.3384162,0,"[255, 0, 0]",1,3,B,Covert,4
679,15,0.3497723,0,"[255, 0, 0]",1,3,B,Covert,4
680,15,0.3981216,0,"[255, 255, 0]",1,3,B,Covert,4
681,15,0.2627742,0,"[255, 255, 0]",1,3,B,Covert,4
682,15,0.2856247,0,"[255, 255, 0]",1,3,B,Covert,4
683,15,0.2692793,0,"[255, 255, 0]",1,3,B,Covert,4
684,15,0.4883056,2,"[0, 0, 255]",1,3,B,Covert,4
685,15,0.3616541,2,"[0, 0, 255]",1,3,B,Covert,4
686,15,0.3644736,2,"[0, 0, 255]",1,3,B,Covert,4
687,15,0.3460615,2,"[0, 0, 255]",1,3,B,Covert,4
688,15,0.4330114,2,"[255, 0, 0]",1,3,B,Covert,4
689,15,0.3807145,2,"[255, 0, 0]",1,3,B,Covert,4
690,15,0.326257,2,"[255, 0, 0]",1,3,B,Covert,4
691,15,0.422373,2,"[255, 255, 0]",1,3,B,Covert,4
692,15,0.3521062,2,"[255, 255, 0]",1,3,B,Covert,4
693,15,0.3381366,2,"[255, 255, 0]",1,3,B,Covert,4
694,15,0.2800923,2,"[255, 255, 0]",1,3,B,Covert,4
695,15,0.2534241,2,"[255, 255, 0]",1,3,B,Covert,4
696,15,0.2443927,2,"[255, 255, 0]",1,3,B,Covert,4
697,20,0.3671625,0,"[255, 0, 0]",0,3,B,Covert,4
698,20,0.4817343,0,"[0, 0, 255]",1,3,B,Covert,4
699,20,0.3696417,0,"[0, 0, 255]",1,3,B,Covert,4
700,20,0.3736218,0,"[0, 0, 255]",1,3,B,Covert,4
701,20,0.3753232,0,"[0, 0, 255]",1,3,B,Covert,4
702,20,0.3262397,0,"[0, 0, 255]",1,3,B,Covert,4
703,20,0.2897426,0,"[0, 0, 255]",1,3,B,Covert,4
704,20,0.4173983,0,"[255, 0, 0]",1,3,B,Covert,4
705,20,0.4482267,0,"[255, 0, 0]",1,3,B,Covert,4
706,20,0.3833668,0,"[255, 0, 0]",1,3,B,Covert,4
707,20,0.2983097,0,"[255, 0, 0]",1,3,B,Covert,4
708,20,0.3169413,0,"[255, 255, 0]",1,3,B,Covert,4
709,20,0.271034,0,"[255, 255, 0]",1,3,B,Covert,4
710,20,0.3089284,0,"[255, 255, 0]",1,3,B,Covert,4
711,20,0.2927708,0,"[255, 255, 0]",1,3,B,Covert,4
712,20,0.3969095,2,"[0, 0, 255]",1,3,B,Covert,4
713,20,0.3625503,2,"[0, 0, 255]",1,3,B,Covert,4
714,20,0.3541996,2,"[0, 0, 255]",1,3,B,Covert,4
715,20,0.468648,2,"[255, 0, 0]",1,3,B,Covert,4
716,20,0.4320337,2,"[255, 0, 0]",1,3,B,Covert,4
717,20,0.361073,2,"[255, 0, 0]",1,3,B,Covert,4
718,20,0.2746908,2,"[255, 0, 0]",1,3,B,Covert,4
719,20,0.2666312,2,"[255, 0, 0]",1,3,B,Covert,4
720,20,0.5633489,2,"[255, 255, 0]",1,3,B,Covert,4
721,20,0.4191221,2,"[255, 255, 0]",1,3,B,Covert,4
722,20,0.2874441,2,"[255, 255, 0]",1,3,B,Covert,4
723,20,0.3026331,2,"[255, 255, 0]",1,3,B,Covert,4
724,20,0.3243445,2,"[255, 255, 0]",1,3,B,Covert,4
725,20,0.2629067,2,"[255, 255, 0]",1,3,B,Covert,4
726,20,0.2641199,2,"[255, 255, 0]",1,3,B,Covert,4
727,25,0.2553647,0,"[0, 0, 255]",0,3,B,Covert,4
728,25,0.2101652,0,"[255, 0, 0]",0,3,B,Covert,4
729,25,0.4611553,2,"[255, 0, 0]",0,3,B,Covert,4
730,25,0.3921904,2,"[255, 0, 0]",0,3,B,Covert,4
731,25,0.4114308,0,"[0, 0, 255]",1,3,B,Covert,4
732,25,0.4266334,0,"[0, 0, 255]",1,3,B,Covert,4
733,25,0.3664309,0,"[0, 0, 255]",1,3,B,Covert,4
734,25,0.3652767,0,"[0, 0, 255]",1,3,B,Covert,4
735,25,0.297768,0,"[0, 0, 255]",1,3,B,Covert,4
736,25,0.293711,0,"[0, 0, 255]",1,3,B,Covert,4
737,25,0.3918665,0,"[255, 0, 0]",1,3,B,Covert,4
738,25,0.3778821,0,"[255, 0, 0]",1,3,B,Covert,4
739,25,0.3467298,0,"[255, 255, 0]",1,3,B,Covert,4
740,25,0.2862409,0,"[255, 255, 0]",1,3,B,Covert,4
741,25,0.3135027,0,"[255, 255, 0]",1,3,B,Covert,4
742,25,0.2878921,0,"[255, 255, 0]",1,3,B,Covert,4
743,25,0.2727833,0,"[255, 255, 0]",1,3,B,Covert,4
744,25,0.5277437,2,"[0, 0, 255]",1,3,B,Covert,4
745,25,0.4031317,2,"[0, 0, 255]",1,3,B,Covert,4
746,25,0.4426784,2,"[255, 0, 0]",1,3,B,Covert,4
747,25,0.3945945,2,"[255, 0, 0]",1,3,B,Covert,4
748,25,0.4059861,2,"[255, 0, 0]",1,3,B,Covert,4
749,25,0.3176758,2,"[255, 0, 0]",1,3,B,Covert,4
750,25,0.2252871,2,"[255, 0, 0]",1,3,B,Covert,4
751,25,0.3574181,2,"[255, 255, 0]",1,3,B,Covert,4
752,25,0.3199295,2,"[255, 255, 0]",1,3,B,Covert,4
753,25,0.3523265,2,"[255, 255, 0]",1,3,B,Covert,4
754,25,0.3020879,2,"[255, 255, 0]",1,3,B,Covert,4
755,25,0.275079,2,"[255, 255, 0]",1,3,B,Covert,4
756,25,0.290036,2,"[255, 255, 0]",1,3,B,Covert,4
757,30,0.2975129,0,"[0, 0, 255]",0,3,B,Covert,4
758,30,0.323684,0,"[0, 0, 255]",0,3,B,Covert,4
759,30,0.2580778,0,"[0, 0, 255]",0,3,B,Covert,4
760,30,0.3928118,2,"[255, 0, 0]",0,3,B,Covert,4
761,30,0.4451332,0,"[0, 0, 255]",1,3,B,Covert,4
762,30,0.4538156,0,"[0, 0, 255]",1,3,B,Covert,4
763,30,0.4220188,0,"[0, 0, 255]",1,3,B,Covert,4
764,30,0.3470343,0,"[0, 0, 255]",1,3,B,Covert,4
765,30,0.3669439,0,"[0, 0, 255]",1,3,B,Covert,4
766,30,0.3620817,0,"[0, 0, 255]",1,3,B,Covert,4
767,30,0.3731102,0,"[255, 0, 0]",1,3,B,Covert,4
768,30,0.300292,0,"[255, 0, 0]",1,3,B,Covert,4
769,30,0.3511342,0,"[255, 255, 0]",1,3,B,Covert,4
770,30,0.3269237,0,"[255, 255, 0]",1,3,B,Covert,4
771,30,0.2911342,0,"[255, 255, 0]",1,3,B,Covert,4
772,30,0.2736046,0,"[255, 255, 0]",1,3,B,Covert,4
773,30,0.4618952,2,"[0, 0, 255]",1,3,B,Covert,4
774,30,0.4643943,2,"[0, 0, 255]",1,3,B,Covert,4
775,30,0.4182712,2,"[0, 0, 255]",1,3,B,Covert,4
776,30,0.3354841,2,"[0, 0, 255]",1,3,B,Covert,4
777,30,0.3545682,2,"[0, 0, 255]",1,3,B,Covert,4
778,30,0.3958675,2,"[255, 0, 0]",1,3,B,Covert,4
779,30,0.3620449,2,"[255, 0, 0]",1,3,B,Covert,4
780,30,0.3028957,2,"[255, 0, 0]",1,3,B,Covert,4
781,30,0.234857,2,"[255, 0, 0]",1,3,B,Covert,4
782,30,0.2631398,2,"[255, 255, 0]",1,3,B,Covert,4
783,30,0.3560072,2,"[255, 255, 0]",1,3,B,Covert,4
784,30,0.2511451,2,"[255, 255, 0]",1,3,B,Covert,4
785,30,0.3169436,2,"[255, 255, 0]",1,3,B,Covert,4
786,30,0.2303166,2,"[255, 255, 0]",1,3,B,Covert,4
787,35,0.3125927,0,"[0, 0, 255]",0,3,B,Covert,4
788,35,0.3267462,0,"[255, 255, 0]",0,3,B,Covert,4
789,35,0.4939039,2,"[0, 0, 255]",0,3,B,Covert,4
