Trial,Eccentricity (degrees),Reaction Time (s),Direction,Color,Correctness,1/2/3 Colors,Name,Attention,Circle Size (degrees)
978,30,0.3754939,2,"[0, 255, 0]",1,3,B,Overt,4
979,30,0.2935789,2,"[255, 0, 0]",1,3,B,Overt,4
980,30,0.3622372,2,"[255, 255, 0]",1,3,B,Overt,4
981,30,0.3433088,0,"[0, 255, 0]",1,3,B,Overt,4
982,30,0.3001105,0,"[0, 255, 0]",1,3,B,Overt,4
983,30,0.4891854,2,"[0, 255, 0]",1,3,B,Overt,4
984,30,0.5291677,2,"[255, 0, 0]",1,3,B,Overt,4
985,30,0.2293398,0,"[255, 255, 0]",1,3,B,Overt,4
986,30,0.4396896,2,"[0, 255, 0]",1,3,B,Overt,4
987,30,0.2780311,0,"[255, 255, 0]",1,3,B,Overt,4
988,30,0.2990097,0,"[255, 255, 0]",1,3,B,Overt,4
989,30,0.2584074,2,"[0, 255, 0]",1,3,B,Overt,4
990,30,-0.0536497,2,"[255, 255, 0]",1,3,B,Overt,4
991,30,0.3559826,0,"[0, 255, 0]",1,3,B,Overt,4
992,30,0.2698256,2,"[255, 0, 0]",1,3,B,Overt,4
993,30,0.3417075,0,"[0, 0, 255]",1,3,B,Overt,4
994,30,0.2850251,2,"[0, 0, 255]",1,3,B,Overt,4
995,30,0.4247489,2,"[255, 0, 0]",1,3,B,Overt,4
996,30,0.4038978,0,"[255, 0, 0]",1,3,B,Overt,4
997,35,0.2789383,0,"[255, 255, 0]",1,3,B,Overt,4
998,35,0.2347581,0,"[255, 255, 0]",1,3,B,Overt,4
999,35,0.2870878,2,"[255, 255, 0]",1,3,B,Overt,4
1000,35,0.2450613,2,"[0, 255, 0]",1,3,B,Overt,4
1001,35,0.3087067,0,"[0, 0, 255]",0,3,B,Overt,4
1002,35,0.3084989,0,"[0, 255, 0]",1,3,B,Overt,4
1003,35,0.2034809,0,"[255, 255, 0]",1,3,B,Overt,4
1004,35,0.4389653,0,"[255, 0, 0]",1,3,B,Overt,4
1005,35,0.3796426,2,"[0, 255, 0]",1,3,B,Overt,4
1006,35,0.2114587,2,"[0, 0, 255]",1,3,B,Overt,4
1007,35,0.3778705,0,"[255, 0, 0]",1,3,B,Overt,4
1008,35,0.415665,0,"[0, 255, 0]",1,3,B,Overt,4
1009,35,0.2503468,2,"[255, 0, 0]",1,3,B,Overt,4
1010,35,0.2762125,2,"[255, 255, 0]",1,3,B,Overt,4
1011,35,0.3831642,0,"[0, 255, 0]",1,3,B,Overt,4
1012,35,0.2176032,0,"[0, 255, 0]",1,3,B,Overt,4
1013,35,0.4461356,0,"[0, 255, 0]",1,3,B,Overt,4
1014,35,0.4173722,2,"[0, 0, 255]",1,3,B,Overt,4
1015,35,0.635642,2,"[255, 0, 0]",1,3,B,Overt,4
1016,35,0.2553144,0,"[255, 0, 0]",1,3,B,Overt,4
1017,35,0.5225141,2,"[255, 255, 0]",1,3,B,Overt,4
1018,35,0.3751955,2,"[255, 0, 0]",1,3,B,Overt,4
1019,35,0.2880293,0,"[0, 0, 255]",0,3,B,Overt,4
1020,35,0.2364245,0,"[0, 0, 255]",1,3,B,Overt,4
1021,35,0.2638003,2,"[255, 0, 0]",1,3,B,Overt,4
1022,35,0.4786812,2,"[255, 255, 0]",1,3,B,Overt,4
1023,35,0.2917782,0,"[0, 0, 255]",1,3,B,Overt,4
1024,35,0.2556545,2,"[0, 0, 255]",1,3,B,Overt,4
1025,35,0.2466589,2,"[255, 255, 0]",1,3,B,Overt,4
1026,35,0.48845,2,"[255, 0, 0]",1,3,B,Overt,4
1027,35,0.4134342,2,"[255, 0, 0]",1,3,B,Overt,4
1028,35,0.4444198,0,"[255, 0, 0]",1,3,B,Overt,4
1029,35,0.255316,2,"[0, 255, 0]",1,3,B,Overt,4
1030,35,0.265729,2,"[255, 0, 0]",1,3,B,Overt,4
1031,35,0.2462693,0,"[255, 255, 0]",1,3,B,Overt,4
1032,35,0.2210893,2,"[0, 0, 255]",1,3,B,Overt,4
1033,35,0.248857,0,"[0, 255, 0]",1,3,B,Overt,4
1034,35,0.4483024,0,"[255, 0, 0]",1,3,B,Overt,4
1035,35,0.4047375,2,"[255, 0, 0]",1,3,B,Overt,4
1036,35,0.2001663,2,"[0, 0, 255]",1,3,B,Overt,4
1037,35,0.3597538,0,"[255, 0, 0]",1,3,B,Overt,4
1038,35,0.3352352,0,"[255, 0, 0]",1,3,B,Overt,4
1039,35,0.3651114,0,"[255, 0, 0]",1,3,B,Overt,4
1040,35,0.3637516,0,"[255, 0, 0]",1,3,B,Overt,4
1041,35,0.2498371,0,"[255, 0, 0]",1,3,B,Overt,4
1042,35,0.3517637,2,"[255, 0, 0]",1,3,B,Overt,4
1043,35,0.2437707,0,"[0, 0, 255]",1,3,B,Overt,4
1044,35,0.2751201,2,"[255, 255, 0]",1,3,B,Overt,4
1045,35,0.1392755,2,"[255, 0, 0]",1,3,B,Overt,4
1046,35,0.2642887,2,"[0, 0, 255]",1,3,B,Overt,4
1047,35,0.2224562,2,"[255, 0, 0]",1,3,B,Overt,4
1048,35,0.2805633,2,"[255, 0, 0]",1,3,B,Overt,4
1049,35,0.2759775,0,"[255, 0, 0]",1,3,B,Overt,4
1050,35,0.270067,2,"[255, 0, 0]",1,3,B,Overt,4
1051,35,0.2277532,2,"[255, 255, 0]",1,3,B,Overt,4
1052,35,0.2399576,0,"[0, 255, 0]",1,3,B,Overt,4
1053,35,0.4248045,0,"[255, 0, 0]",1,3,B,Overt,4
1054,35,0.450714,0,"[255, 255, 0]",1,3,B,Overt,4
1055,35,0.6243468,2,"[255, 255, 0]",1,3,B,Overt,4
1056,35,0.3094111,0,"[255, 255, 0]",1,3,B,Overt,4
1057,40,0.3139845,0,"[255, 0, 0]",1,3,B,Overt,4
1058,40,0.3492518,0,"[255, 255, 0]",1,3,B,Overt,4
1059,40,0.3118033,0,"[0, 0, 255]",1,3,B,Overt,4
1060,40,0.3414697,2,"[0, 0, 255]",1,3,B,Overt,4
1061,40,0.3295248,0,"[255, 0, 0]",1,3,B,Overt,4
1062,40,0.3064058,0,"[0, 0, 255]",1,3,B,Overt,4
1063,40,0.3514906,2,"[0, 255, 0]",1,3,B,Overt,4
1064,40,0.3416252,0,"[0, 255, 0]",1,3,B,Overt,4
1065,40,0.3724959,0,"[255, 255, 0]",1,3,B,Overt,4
1066,40,0.4648397,2,"[0, 255, 0]",1,3,B,Overt,4
1067,40,0.3693116,0,"[255, 255, 0]",1,3,B,Overt,4
1068,40,0.3446938,0,"[0, 255, 0]",1,3,B,Overt,4
1069,40,0.3050456,2,"[255, 255, 0]",1,3,B,Overt,4
1070,40,0.401193,2,"[0, 0, 255]",1,3,B,Overt,4
1071,40,0.3590161,2,"[255, 255, 0]",1,3,B,Overt,4
1072,40,0.3633222,0,"[0, 0, 255]",1,3,B,Overt,4
1073,40,0.3427679,2,"[0, 255, 0]",1,3,B,Overt,4
1074,40,0.4393206,2,"[255, 0, 0]",1,3,B,Overt,4
1075,40,0.3417681,0,"[0, 255, 0]",1,3,B,Overt,4
1076,40,0.3974648,2,"[255, 0, 0]",1,3,B,Overt,4
1077,40,0.2655917,2,"[0, 0, 255]",1,3,B,Overt,4
1078,40,0.3965823,0,"[255, 255, 0]",1,3,B,Overt,4
1079,40,0.3678603,2,"[255, 0, 0]",1,3,B,Overt,4
1080,40,0.3489771,0,"[255, 0, 0]",1,3,B,Overt,4
1081,40,0.2801455,2,"[255, 0, 0]",1,3,B,Overt,4
1082,40,0.4131625,2,"[255, 255, 0]",1,3,B,Overt,4
1083,40,0.2762489,2,"[0, 0, 255]",1,3,B,Overt,4
1084,40,0.4106632,0,"[0, 255, 0]",1,3,B,Overt,4
1085,40,0.3699559,0,"[0, 0, 255]",1,3,B,Overt,4
1086,40,0.3496973,0,"[255, 255, 0]",1,3,B,Overt,4
1087,40,0.3010095,2,"[0, 255, 0]",1,3,B,Overt,4
1088,40,0.346892,0,"[255, 255, 0]",1,3,B,Overt,4
1089,40,0.2643432,2,"[0, 255, 0]",1,3,B,Overt,4
1090,40,0.348466,2,"[0, 0, 255]",1,3,B,Overt,4
1091,40,0.3236654,2,"[255, 0, 0]",1,3,B,Overt,4
1092,40,0.2658117,2,"[255, 0, 0]",1,3,B,Overt,4
1093,40,0.3753172,0,"[255, 0, 0]",1,3,B,Overt,4
1094,40,0.3556673,2,"[0, 0, 255]",1,3,B,Overt,4
1095,40,0.4089053,2,"[0, 255, 0]",1,3,B,Overt,4
1096,40,0.352538,2,"[0, 0, 255]",1,3,B,Overt,4
1097,40,0.4024798,0,"[255, 0, 0]",1,3,B,Overt,4
1098,40,0.3924403,0,"[255, 255, 0]",1,3,B,Overt,4
1099,40,0.4315291,2,"[0, 0, 255]",1,3,B,Overt,4
1100,40,0.4241849,0,"[255, 0, 0]",1,3,B,Overt,4
1101,40,0.3709776,2,"[0, 255, 0]",1,3,B,Overt,4
1102,40,0.3399649,2,"[0, 255, 0]",1,3,B,Overt,4
1103,40,0.270729,2,"[255, 0, 0]",1,3,B,Overt,4
1104,40,0.3327372,2,"[0, 255, 0]",1,3,B,Overt,4
1105,40,0.2694392,2,"[255, 0, 0]",1,3,B,Overt,4
1106,40,0.250529,2,"[255, 255, 0]",1,3,B,Overt,4
1107,40,0.2843631,2,"[255, 0, 0]",1,3,B,Overt,4
1108,40,0.3785248,0,"[255, 0, 0]",1,3,B,Overt,4
1109,40,0.2846018,2,"[255, 0, 0]",1,3,B,Overt,4
1110,40,0.3169218,0,"[255, 255, 0]",1,3,B,Overt,4
1111,40,0.2999496,0,"[255, 0, 0]",1,3,B,Overt,4
1112,40,0.3659247,0,"[0, 255, 0]",1,3,B,Overt,4
1113,40,0.3892986,0,"[255, 0, 0]",1,3,B,Overt,4
1114,40,0.3251121,2,"[255, 255, 0]",1,3,B,Overt,4
1115,40,0.3654237,2,"[0, 255, 0]",1,3,B,Overt,4
1116,40,0.4114386,0,"[255, 0, 0]",1,3,B,Overt,4
