Trial,Eccentricity (degrees),Reaction Time (s),Direction,Color,Correctness,1/2/3 Colors,Name,Attention,Circle Size (degrees)
1058,30,0.2107559,0,"[0, 255, 0]",0,3,B,Covert,4
1059,30,-0.0915629,2,"[255, 255, 0]",1,3,B,Covert,4
1060,30,0.2259366,0,"[255, 0, 0]",1,3,B,Covert,4
1061,30,0.2731088,2,"[0, 0, 255]",1,3,B,Covert,4
1062,35,0.2474818,2,"[255, 255, 0]",1,3,B,Covert,4
1063,35,0.2106502,2,"[255, 255, 0]",1,3,B,Covert,4
1064,35,0.3088507,0,"[255, 255, 0]",1,3,B,Covert,4
1065,35,0.3159837,2,"[0, 255, 0]",1,3,B,Covert,4
1066,35,0.4140511,2,"[255, 0, 0]",1,3,B,Covert,4
1067,35,0.3474122,0,"[0, 255, 0]",1,3,B,Covert,4
1068,35,0.178291,0,"[0, 0, 255]",1,3,B,Covert,4
1069,35,0.3682175,2,"[255, 0, 0]",1,3,B,Covert,4
1070,35,0.3603405,0,"[0, 255, 0]",1,3,B,Covert,4
1071,35,0.2317563,2,"[0, 0, 255]",1,3,B,Covert,4
1072,35,0.2211518,0,"[0, 0, 255]",1,3,B,Covert,4
1073,35,0.2877153,0,"[0, 0, 255]",1,3,B,Covert,4
1074,35,0.4195514,0,"[255, 0, 0]",1,3,B,Covert,4
1075,35,0.2109787,0,"[0, 255, 0]",1,3,B,Covert,4
1076,35,0.3195896,2,"[255, 0, 0]",1,3,B,Covert,4
1077,35,0.4004636,0,"[255, 0, 0]",1,3,B,Covert,4
1078,35,0.3276725,2,"[255, 0, 0]",1,3,B,Covert,4
1079,35,0.3552524,0,"[255, 0, 0]",1,3,B,Covert,4
1080,35,0.2329584,2,"[255, 255, 0]",1,3,B,Covert,4
1081,35,0.2399211,0,"[255, 0, 0]",1,3,B,Covert,4
1082,35,0.228867,2,"[255, 0, 0]",1,3,B,Covert,4
1083,35,0.2152066,0,"[255, 255, 0]",1,3,B,Covert,4
1084,35,0.4341164,0,"[255, 0, 0]",1,3,B,Covert,4
1085,35,0.2540688,2,"[255, 255, 0]",1,3,B,Covert,4
1086,40,0.3260312,0,"[255, 0, 0]",1,3,B,Covert,4
1087,40,0.314319,2,"[0, 0, 255]",1,3,B,Covert,4
1088,40,0.3042598,2,"[0, 0, 255]",1,3,B,Covert,4
1089,40,0.306195,2,"[0, 255, 0]",1,3,B,Covert,4
1090,40,0.3669364,2,"[255, 255, 0]",1,3,B,Covert,4
1091,40,0.4509194,2,"[0, 255, 0]",1,3,B,Covert,4
1092,40,0.3099839,0,"[0, 255, 0]",1,3,B,Covert,4
1093,40,0.371722,2,"[0, 0, 255]",1,3,B,Covert,4
1094,40,0.3531133,2,"[255, 0, 0]",1,3,B,Covert,4
1095,40,0.2842376,0,"[0, 0, 255]",1,3,B,Covert,4
1096,40,0.4183041,2,"[255, 255, 0]",1,3,B,Covert,4
1097,40,0.2607726,0,"[255, 0, 0]",1,3,B,Covert,4
1098,40,0.3880134,0,"[255, 255, 0]",1,3,B,Covert,4
1099,40,0.2431936,0,"[0, 0, 255]",1,3,B,Covert,4
1100,40,0.3719665,0,"[0, 0, 255]",1,3,B,Covert,4
1101,40,0.2949838,0,"[0, 255, 0]",0,3,B,Covert,4
1102,40,0.357439,2,"[0, 0, 255]",1,3,B,Covert,4
1103,40,0.2941139,0,"[255, 0, 0]",1,3,B,Covert,4
1104,40,0.3867883,2,"[0, 0, 255]",1,3,B,Covert,4
1105,40,0.3926371,2,"[0, 255, 0]",1,3,B,Covert,4
1106,40,0.407586,2,"[255, 0, 0]",0,3,B,Covert,4
1107,40,0.444635,2,"[255, 255, 0]",1,3,B,Covert,4
1108,40,0.3451871,0,"[255, 0, 0]",1,3,B,Covert,4
1109,40,0.2776545,0,"[255, 0, 0]",1,3,B,Covert,4
1110,40,0.3492817,2,"[0, 255, 0]",1,3,B,Covert,4
1111,40,0.2667582,2,"[255, 255, 0]",1,3,B,Covert,4
1112,40,0.2691094,2,"[255, 0, 0]",1,3,B,Covert,4
1113,40,0.2938837,2,"[255, 0, 0]",1,3,B,Covert,4
1114,40,0.3526306,2,"[0, 255, 0]",1,3,B,Covert,4
1115,40,0.3623099,0,"[255, 0, 0]",1,3,B,Covert,4
1116,40,0.3037313,0,"[255, 255, 0]",1,3,B,Covert,4
